Product Name, Year Month , Warehouse Inventory ,Inventory Cost Per Unit,Product ID
Diamondback Women's Serene Classic Comfort Bi,201504,72,1.19934,9
ENO Atlas Hammock Straps,201504,2,1.8676,10
Nike Men's Comfort 2 Slide,201504,5,0.30869,11
adidas Youth Germany Black/Red Away Match Soc,201504,0,1.17057,12
Team Golf St. Louis Cardinals Putter Grip,201504,9,0.35395,13
LIJA Women's Eyelet Sleeveless Golf Polo,201504,5,1.87734,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201504,3,0.53537,15
Glove It Women's Imperial Golf Glove,201504,2,1.38493,16
Glove It Imperial Golf Towel,201504,10,2.05846,17
Bridgestone e6 Straight Distance NFL Carolina,201504,13,0.14801,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201504,12,2.16831,19
Columbia Men's PFG Anchor Tough T-Shirt,201504,0,1.03759,20
Under Armour Women's Ignite Slide,201504,14,0.9055,21
Team Golf Tennessee Volunteers Putter Grip,201504,0,0.23562,22
Titleist Pro V1x High Numbers Personalized Go,201504,0,1.92006,23
Nike Men's Deutschland Weltmeister Winners Bl,201504,0,1.89466,24
Bridgestone e6 Straight Distance NFL San Dieg,201504,4,1.63576,25
Nike Women's Tempo Shorts,201504,5,1.05173,26
Team Golf Texas Longhorns Putter Grip,201504,1,1.89598,27
Hirzl Women's Soffft Flex Golf Glove,201504,3,0.99956,28
Clicgear 8.0 Shoe Brush,201504,16,1.36066,29
Hirzl Women's Hybrid Golf Glove,201504,5,2.12855,30
Team Golf Pittsburgh Steelers Putter Grip,201504,25,1.04934,31
Top Flite Women's 2017 XL Hybrid,201504,4,1.99691,32
Glove It Urban Brick Golf Towel,201504,13,0.7826,33
Nike Dri-FIT Crew Sock 6 Pack,201504,0,1.65536,34
TYR Boys' Team Digi Jammer,201504,0,1.17734,35
Team Golf San Francisco Giants Putter Grip,201504,0,1.50938,36
Clicgear Rovic Cooler Bag,201504,2,1.75691,37
Hirzl Men's Hybrid Golf Glove,201504,0,2.06905,38
Titleist Pro V1x Golf Balls,201504,0,1.43463,39
adidas Men's Germany Black Crest Away Tee,201504,12,0.56533,40
Titleist Pro V1 High Numbers Personalized Gol,201504,0,1.52621,41
Under Armour Women's Micro G Skulpt Running S,201504,3,2.12365,42
Under Armour Hustle Storm Medium Duffle Bag,201504,15,2.22367,43
Under Armour Women's Ignite PIP VI Slide,201504,7,1.45152,44
Bag Boy Beverage Holder,201504,9,1.36254,45
Under Armour Men's Tech II T-Shirt,201504,7,0.92166,46
Team Golf New England Patriots Putter Grip,201504,12,0.12668,47
Under Armour Men's Compression EV SL Slide,201504,0,1.757,48
Bridgestone e6 Straight Distance NFL Tennesse,201504,10,0.16106,49
Glove It Women's Mod Oval Golf Glove,201504,0,2.16412,50
Titleist Pro V1x High Numbers Golf Balls,201504,1,0.99349,51
Nike Women's Legend V-Neck T-Shirt,201504,6,1.88516,52
Under Armour Kids' Mercenary Slide,201504,0,1.37573,53
adidas Kids' F5 Messi FG Soccer Cleat,201504,0,1.16413,54
Children's heaters,201504,0,1.21993,55
Web Camera,201504,0,0.87078,56
Dell Laptop,201504,1,1.07706,57
Porcelain crafts,201504,0,1.62977,58
Sports Books,201504,0,2.31088,59
DVDs,201504,0,0.50504,60
Industrial consumer electronics,201504,0,1.95759,61
Fighting video games,201504,0,0.82617,62
Summer dresses,201504,0,0.70025,63
Lawn mower,201504,0,0.5838,64
Adult dog supplies,201504,0,1.28305,65
Rock music,201504,0,1.25452,66
Elevation Training Mask 2.0,201504,0,1.74455,67
LIJA Women's Mid-Length Panel Golf Shorts,201504,0,0.48166,68
Toys,201504,0,0.42208,69
Brooks Women's Ghost 6 Running Shoe,201504,0,0.73308,70
Bag Boy M330 Push Cart,201504,0,1.72616,71
Merrell Women's Grassbow Sport Hiking Shoe,201504,0,1.38926,72
Nike Men's Free TR 5.0 TB Training Shoe,201504,0,2.33898,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201504,0,1.61466,74
First aid kit,201504,0,1.11324,75
CDs of rock,201504,0,0.54796,76
Polar FT4 Heart Rate Monitor,201504,0,0.35688,77
LIJA Women's Argyle Golf Polo,201504,0,1.66407,78
TaylorMade White Smoke IN-12 Putter,201504,0,1.88044,79
Fitbit The One Wireless Activity & Sleep Trac,201504,0,0.18578,80
Nike Kids' Grade School KD VI Basketball Shoe,201504,0,2.32909,81
The North Face Women's Recon Backpack,201504,0,1.89566,82
Smart watch,201504,0,1.60635,83
Baby sweater,201504,0,0.20024,84
MDGolf Pittsburgh Penguins Putter,201504,0,1.04663,85
Men's gala suit,201504,0,0.68995,86
Merrell Men's All Out Flash Trail Running Sho,201504,0,1.99387,87
Garmin Approach S3 Golf GPS Watch,201504,0,0.5137,88
LIJA Women's Button Golf Dress,201504,0,0.44441,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201504,0,2.33796,90
Merrell Women's Siren Mid Waterproof Hiking B,201504,0,0.91048,91
TaylorMade Women's RBZ SL Rescue,201504,0,0.61628,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201504,0,1.7233,93
TaylorMade 2017 Purelite Stand Bag,201504,0,0.3872,94
Cleveland Golf Collegiate My Custom Wedge 588,201504,0,0.79296,95
adidas Brazuca 2017 Official Match Ball,201504,0,0.45856,96
Nike Men's Fingertrap Max Training Shoe,201504,0,1.62196,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201504,0,0.19582,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201504,0,2.14562,99
Ogio Race Golf Shoes,201504,0,0.14044,100
insta-bed Neverflat Air Mattress,201504,0,0.9379,101
GolfBuddy VT3 GPS Watch,201504,0,0.47005,102
Merrell Women's Grassbow Sport Waterproof Hik,201504,0,0.46932,103
Titleist Small Wheeled Travel Cover,201504,0,0.50327,104
Polar Loop Activity Tracker,201504,0,1.56565,105
Pelican Maverick 100X Kayak,201504,0,0.42647,106
Garmin Approach S4 Golf GPS Watch,201504,0,2.21955,107
Total Gym 1400,201504,0,0.85386,108
Garmin Forerunner 910XT GPS Watch,201504,0,0.45409,109
Titleist Club Glove Travel Cover,201504,0,2.29906,110
GoPro HERO3+ Black Edition Camera,201504,0,2.17848,111
Diamondback Boys' Insight 24 Performance Hybr,201504,0,1.63346,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201504,0,1.52777,113
Stiga Master Series ST3100 Competition Indoor,201504,0,1.28979,114
SOLE E35 Elliptical,201504,17,1.93463,115
Bushnell Pro X7 Jolt Slope Rangefinder,201504,36,1.6283,116
SOLE E25 Elliptical,201504,20,0.42734,117
Bowflex SelectTech 1090 Dumbbells,201504,17,1.56594,118
Perfect Fitness Perfect Rip Deck,201503,542,1.45609,1
Nike Men's Dri-FIT Victory Golf Polo,201503,11,1.85032,2
O'Brien Men's Neoprene Life Vest,201503,589,1.65009,3
Nike Men's Free 5.0+ Running Shoe,201503,190,1.69415,4
Under Armour Girls' Toddler Spine Surge Runni,201503,84,1.17545,5
Nike Men's CJ Elite 2 TD Football Cleat,201503,169,2.20751,6
Field & Stream Sportsman 16 Gun Fire Safe,201503,153,1.42936,7
Pelican Sunstream 100 Kayak,201503,42,1.09734,8
Diamondback Women's Serene Classic Comfort Bi,201503,97,0.77267,9
ENO Atlas Hammock Straps,201503,2,0.37583,10
Nike Men's Comfort 2 Slide,201503,9,0.21203,11
adidas Youth Germany Black/Red Away Match Soc,201503,4,0.26442,12
Team Golf St. Louis Cardinals Putter Grip,201503,0,0.47345,13
LIJA Women's Eyelet Sleeveless Golf Polo,201503,3,1.50421,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201503,4,1.00018,15
Glove It Women's Imperial Golf Glove,201503,10,1.8585,16
Glove It Imperial Golf Towel,201503,2,0.39484,17
Bridgestone e6 Straight Distance NFL Carolina,201503,10,1.93574,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201503,38,2.33373,19
Columbia Men's PFG Anchor Tough T-Shirt,201503,0,1.74362,20
Under Armour Women's Ignite Slide,201503,8,0.8197,21
Team Golf Tennessee Volunteers Putter Grip,201503,2,1.89438,22
Titleist Pro V1x High Numbers Personalized Go,201503,0,1.40449,23
Nike Men's Deutschland Weltmeister Winners Bl,201503,7,0.13223,24
Bridgestone e6 Straight Distance NFL San Dieg,201503,17,1.44088,25
Nike Women's Tempo Shorts,201503,7,2.02657,26
Team Golf Texas Longhorns Putter Grip,201503,1,2.12182,27
Hirzl Women's Soffft Flex Golf Glove,201503,6,1.11365,28
Clicgear 8.0 Shoe Brush,201503,0,0.38985,29
Hirzl Women's Hybrid Golf Glove,201503,0,1.49855,30
Team Golf Pittsburgh Steelers Putter Grip,201503,1,1.53231,31
Top Flite Women's 2017 XL Hybrid,201503,5,0.10914,32
Glove It Urban Brick Golf Towel,201503,4,0.22596,33
Nike Dri-FIT Crew Sock 6 Pack,201503,11,1.11736,34
TYR Boys' Team Digi Jammer,201503,0,0.50945,35
Team Golf San Francisco Giants Putter Grip,201503,0,1.80606,36
Clicgear Rovic Cooler Bag,201503,1,0.18579,37
Hirzl Men's Hybrid Golf Glove,201503,5,2.26618,38
Titleist Pro V1x Golf Balls,201503,7,1.68001,39
adidas Men's Germany Black Crest Away Tee,201503,3,0.10966,40
Titleist Pro V1 High Numbers Personalized Gol,201503,0,0.66409,41
Under Armour Women's Micro G Skulpt Running S,201503,2,2.16247,42
Under Armour Hustle Storm Medium Duffle Bag,201503,2,1.08975,43
Under Armour Women's Ignite PIP VI Slide,201503,1,0.85456,44
Bag Boy Beverage Holder,201503,26,0.24919,45
Under Armour Men's Tech II T-Shirt,201503,1,0.3292,46
Team Golf New England Patriots Putter Grip,201503,17,1.6925,47
Under Armour Men's Compression EV SL Slide,201503,1,1.54275,48
Bridgestone e6 Straight Distance NFL Tennesse,201503,8,1.96335,49
Glove It Women's Mod Oval Golf Glove,201503,12,1.17206,50
Titleist Pro V1x High Numbers Golf Balls,201503,2,1.2162,51
Nike Women's Legend V-Neck T-Shirt,201503,0,0.72995,52
Under Armour Kids' Mercenary Slide,201503,15,2.33101,53
adidas Kids' F5 Messi FG Soccer Cleat,201503,5,1.842,54
Children's heaters,201503,0,0.4075,55
Web Camera,201503,0,2.29587,56
Dell Laptop,201503,4,0.444,57
Porcelain crafts,201503,0,1.38893,58
Sports Books,201503,0,1.95221,59
DVDs,201503,0,0.35696,60
Industrial consumer electronics,201503,0,1.06332,61
Fighting video games,201503,0,2.18387,62
Summer dresses,201503,0,1.056,63
Lawn mower,201503,0,0.39979,64
Adult dog supplies,201503,0,1.1993,65
Rock music,201503,0,0.33491,66
Elevation Training Mask 2.0,201503,0,1.37942,67
LIJA Women's Mid-Length Panel Golf Shorts,201503,0,0.76759,68
Toys,201503,0,0.18625,69
Brooks Women's Ghost 6 Running Shoe,201503,0,1.12894,70
Bag Boy M330 Push Cart,201503,0,1.55745,71
Merrell Women's Grassbow Sport Hiking Shoe,201503,0,1.74404,72
Nike Men's Free TR 5.0 TB Training Shoe,201503,0,0.184,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201503,0,0.93755,74
First aid kit,201503,0,1.66701,75
CDs of rock,201503,0,0.67775,76
Polar FT4 Heart Rate Monitor,201503,0,1.15304,77
LIJA Women's Argyle Golf Polo,201503,0,1.31367,78
TaylorMade White Smoke IN-12 Putter,201503,0,1.72294,79
Fitbit The One Wireless Activity & Sleep Trac,201503,0,0.39234,80
Nike Kids' Grade School KD VI Basketball Shoe,201503,0,0.19796,81
The North Face Women's Recon Backpack,201503,0,1.61369,82
Smart watch,201503,0,1.22278,83
Baby sweater,201503,0,1.07735,84
MDGolf Pittsburgh Penguins Putter,201503,0,0.84245,85
Men's gala suit,201503,0,0.74167,86
Merrell Men's All Out Flash Trail Running Sho,201503,0,0.60821,87
Garmin Approach S3 Golf GPS Watch,201503,0,0.48238,88
LIJA Women's Button Golf Dress,201503,0,1.78563,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201503,0,1.89499,90
Merrell Women's Siren Mid Waterproof Hiking B,201503,0,0.53143,91
TaylorMade Women's RBZ SL Rescue,201503,0,0.79362,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201503,0,0.51464,93
TaylorMade 2017 Purelite Stand Bag,201503,0,2.09864,94
Cleveland Golf Collegiate My Custom Wedge 588,201503,0,0.37854,95
adidas Brazuca 2017 Official Match Ball,201503,0,0.15467,96
Nike Men's Fingertrap Max Training Shoe,201503,0,1.20577,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201503,0,0.33126,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201503,0,2.23602,99
Ogio Race Golf Shoes,201503,0,0.30317,100
insta-bed Neverflat Air Mattress,201503,0,1.5461,101
GolfBuddy VT3 GPS Watch,201503,0,2.14885,102
Merrell Women's Grassbow Sport Waterproof Hik,201503,0,1.50326,103
Titleist Small Wheeled Travel Cover,201503,0,0.41094,104
Polar Loop Activity Tracker,201503,0,0.30236,105
Pelican Maverick 100X Kayak,201503,0,2.29489,106
Garmin Approach S4 Golf GPS Watch,201503,0,0.16453,107
Total Gym 1400,201503,0,0.4894,108
Garmin Forerunner 910XT GPS Watch,201503,0,0.37772,109
Titleist Club Glove Travel Cover,201503,0,0.5967,110
GoPro HERO3+ Black Edition Camera,201503,0,1.87165,111
Diamondback Boys' Insight 24 Performance Hybr,201503,0,1.1389,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201503,0,1.36788,113
Stiga Master Series ST3100 Competition Indoor,201503,0,1.32828,114
SOLE E35 Elliptical,201503,6,0.90748,115
Bushnell Pro X7 Jolt Slope Rangefinder,201503,19,0.1213,116
SOLE E25 Elliptical,201503,31,2.27847,117
Bowflex SelectTech 1090 Dumbbells,201503,37,1.99325,118
Perfect Fitness Perfect Rip Deck,201502,675,0.48195,1
Nike Men's Dri-FIT Victory Golf Polo,201502,497,0.21604,2
O'Brien Men's Neoprene Life Vest,201502,144,2.34024,3
Nike Men's Free 5.0+ Running Shoe,201502,97,0.82492,4
Under Armour Girls' Toddler Spine Surge Runni,201502,155,1.40097,5
Nike Men's CJ Elite 2 TD Football Cleat,201502,108,0.71709,6
Field & Stream Sportsman 16 Gun Fire Safe,201502,7,1.68373,7
Pelican Sunstream 100 Kayak,201502,32,0.12971,8
Diamondback Women's Serene Classic Comfort Bi,201502,101,1.04647,9
ENO Atlas Hammock Straps,201502,5,0.7349,10
Nike Men's Comfort 2 Slide,201502,2,0.98772,11
adidas Youth Germany Black/Red Away Match Soc,201502,10,2.13812,12
Team Golf St. Louis Cardinals Putter Grip,201502,6,0.14651,13
LIJA Women's Eyelet Sleeveless Golf Polo,201502,26,0.39756,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201502,14,2.09926,15
Glove It Women's Imperial Golf Glove,201502,22,2.05555,16
Glove It Imperial Golf Towel,201502,4,2.06344,17
Bridgestone e6 Straight Distance NFL Carolina,201502,0,0.21145,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201502,13,0.99457,19
Columbia Men's PFG Anchor Tough T-Shirt,201502,10,1.78453,20
Under Armour Women's Ignite Slide,201502,0,2.27517,21
Team Golf Tennessee Volunteers Putter Grip,201502,2,0.54687,22
Titleist Pro V1x High Numbers Personalized Go,201502,18,1.4717,23
Nike Men's Deutschland Weltmeister Winners Bl,201502,0,2.00205,24
Bridgestone e6 Straight Distance NFL San Dieg,201502,0,2.1347,25
Nike Women's Tempo Shorts,201502,11,0.55044,26
Team Golf Texas Longhorns Putter Grip,201502,19,0.58348,27
Hirzl Women's Soffft Flex Golf Glove,201502,3,1.9377,28
Clicgear 8.0 Shoe Brush,201502,4,1.9182,29
Hirzl Women's Hybrid Golf Glove,201502,0,1.45515,30
Team Golf Pittsburgh Steelers Putter Grip,201502,7,0.82031,31
Top Flite Women's 2017 XL Hybrid,201502,2,2.13078,32
Glove It Urban Brick Golf Towel,201502,0,0.15562,33
Nike Dri-FIT Crew Sock 6 Pack,201502,1,0.96012,34
TYR Boys' Team Digi Jammer,201502,3,2.34477,35
Team Golf San Francisco Giants Putter Grip,201502,16,0.92187,36
Clicgear Rovic Cooler Bag,201502,4,1.56991,37
Hirzl Men's Hybrid Golf Glove,201502,4,1.95226,38
Titleist Pro V1x Golf Balls,201502,0,1.46325,39
adidas Men's Germany Black Crest Away Tee,201502,4,0.55563,40
Titleist Pro V1 High Numbers Personalized Gol,201502,17,1.75201,41
Under Armour Women's Micro G Skulpt Running S,201502,1,1.76353,42
Under Armour Hustle Storm Medium Duffle Bag,201502,4,1.9641,43
Under Armour Women's Ignite PIP VI Slide,201502,4,1.46111,44
Bag Boy Beverage Holder,201502,0,0.89859,45
Under Armour Men's Tech II T-Shirt,201502,3,0.86486,46
Team Golf New England Patriots Putter Grip,201502,1,1.19017,47
Under Armour Men's Compression EV SL Slide,201502,8,1.47858,48
Bridgestone e6 Straight Distance NFL Tennesse,201502,4,1.10929,49
Glove It Women's Mod Oval Golf Glove,201502,0,1.31906,50
Titleist Pro V1x High Numbers Golf Balls,201502,4,0.62682,51
Nike Women's Legend V-Neck T-Shirt,201502,1,0.81887,52
Under Armour Kids' Mercenary Slide,201502,6,0.52345,53
adidas Kids' F5 Messi FG Soccer Cleat,201502,3,0.56045,54
Children's heaters,201502,0,1.28232,55
Web Camera,201502,0,0.86835,56
Dell Laptop,201502,37,2.16324,57
Porcelain crafts,201502,0,0.8703,58
Sports Books,201502,0,1.67945,59
DVDs,201502,0,2.03789,60
Industrial consumer electronics,201502,0,0.24009,61
Fighting video games,201502,0,2.17439,62
Summer dresses,201502,0,0.38722,63
Lawn mower,201502,0,0.74908,64
Adult dog supplies,201502,0,1.30675,65
Rock music,201502,0,1.39445,66
Elevation Training Mask 2.0,201502,0,1.0799,67
LIJA Women's Mid-Length Panel Golf Shorts,201502,0,0.48953,68
Toys,201502,0,0.97141,69
Brooks Women's Ghost 6 Running Shoe,201502,0,1.64132,70
Bag Boy M330 Push Cart,201502,2,1.6874,71
Merrell Women's Grassbow Sport Hiking Shoe,201502,0,2.29937,72
Nike Men's Free TR 5.0 TB Training Shoe,201502,0,1.26505,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201502,0,0.53272,74
First aid kit,201502,0,1.07115,75
CDs of rock,201502,0,0.24304,76
Polar FT4 Heart Rate Monitor,201502,0,2.28111,77
LIJA Women's Argyle Golf Polo,201502,0,1.02525,78
TaylorMade White Smoke IN-12 Putter,201502,0,1.02259,79
Fitbit The One Wireless Activity & Sleep Trac,201502,0,2.1071,80
Nike Kids' Grade School KD VI Basketball Shoe,201502,0,1.60497,81
The North Face Women's Recon Backpack,201502,0,1.93772,82
Smart watch,201502,0,0.43886,83
Baby sweater,201502,0,1.6283,84
MDGolf Pittsburgh Penguins Putter,201502,0,1.46704,85
Men's gala suit,201502,0,0.25671,86
Merrell Men's All Out Flash Trail Running Sho,201502,0,1.93934,87
Garmin Approach S3 Golf GPS Watch,201502,0,0.17923,88
LIJA Women's Button Golf Dress,201502,0,2.1064,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201502,0,1.52629,90
Merrell Women's Siren Mid Waterproof Hiking B,201502,0,0.64955,91
TaylorMade Women's RBZ SL Rescue,201502,0,1.00022,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201502,0,1.24098,93
TaylorMade 2017 Purelite Stand Bag,201502,0,1.12612,94
Cleveland Golf Collegiate My Custom Wedge 588,201502,1,1.93824,95
adidas Brazuca 2017 Official Match Ball,201502,0,0.12699,96
Nike Men's Fingertrap Max Training Shoe,201502,0,1.29469,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201502,0,1.28167,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201502,0,1.23322,99
Ogio Race Golf Shoes,201502,0,0.9587,100
insta-bed Neverflat Air Mattress,201502,0,2.32504,101
GolfBuddy VT3 GPS Watch,201502,0,1.8034,102
Merrell Women's Grassbow Sport Waterproof Hik,201502,0,1.09194,103
Titleist Small Wheeled Travel Cover,201502,0,0.88751,104
Polar Loop Activity Tracker,201502,0,1.62541,105
Pelican Maverick 100X Kayak,201502,0,2.24426,106
Garmin Approach S4 Golf GPS Watch,201502,0,1.47833,107
Total Gym 1400,201502,0,1.85935,108
Garmin Forerunner 910XT GPS Watch,201502,0,0.58898,109
Titleist Club Glove Travel Cover,201502,0,0.14489,110
GoPro HERO3+ Black Edition Camera,201502,0,1.3332,111
Diamondback Boys' Insight 24 Performance Hybr,201502,0,1.09684,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201502,0,0.62871,113
Stiga Master Series ST3100 Competition Indoor,201502,0,1.06034,114
SOLE E35 Elliptical,201502,3,1.85317,115
Bushnell Pro X7 Jolt Slope Rangefinder,201502,35,1.22691,116
SOLE E25 Elliptical,201502,18,1.07032,117
Bowflex SelectTech 1090 Dumbbells,201502,35,1.65338,118
Perfect Fitness Perfect Rip Deck,201501,254,0.49486,1
Nike Men's Dri-FIT Victory Golf Polo,201501,164,2.03051,2
O'Brien Men's Neoprene Life Vest,201501,442,2.34227,3
Nike Men's Free 5.0+ Running Shoe,201501,18,2.25689,4
Under Armour Girls' Toddler Spine Surge Runni,201501,381,0.85855,5
Nike Men's CJ Elite 2 TD Football Cleat,201501,6,1.00147,6
Field & Stream Sportsman 16 Gun Fire Safe,201501,141,0.9849,7
Pelican Sunstream 100 Kayak,201501,132,2.03202,8
Diamondback Women's Serene Classic Comfort Bi,201501,82,0.71179,9
ENO Atlas Hammock Straps,201501,20,0.2002,10
Nike Men's Comfort 2 Slide,201501,19,0.93599,11
adidas Youth Germany Black/Red Away Match Soc,201501,23,0.54268,12
Team Golf St. Louis Cardinals Putter Grip,201501,0,0.73755,13
LIJA Women's Eyelet Sleeveless Golf Polo,201501,1,0.87969,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201501,0,1.29962,15
Glove It Women's Imperial Golf Glove,201501,1,1.40017,16
Glove It Imperial Golf Towel,201501,0,1.33729,17
Bridgestone e6 Straight Distance NFL Carolina,201501,20,1.12155,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201501,14,0.34936,19
Columbia Men's PFG Anchor Tough T-Shirt,201501,0,1.15117,20
Under Armour Women's Ignite Slide,201501,18,2.23827,21
Team Golf Tennessee Volunteers Putter Grip,201501,2,2.33309,22
Titleist Pro V1x High Numbers Personalized Go,201501,1,1.33024,23
Nike Men's Deutschland Weltmeister Winners Bl,201501,5,0.43818,24
Bridgestone e6 Straight Distance NFL San Dieg,201501,4,1.05527,25
Nike Women's Tempo Shorts,201501,43,2.30847,26
Team Golf Texas Longhorns Putter Grip,201501,5,1.40046,27
Hirzl Women's Soffft Flex Golf Glove,201501,0,0.84923,28
Clicgear 8.0 Shoe Brush,201501,0,0.98187,29
Hirzl Women's Hybrid Golf Glove,201501,13,1.34994,30
Team Golf Pittsburgh Steelers Putter Grip,201501,10,2.19138,31
Top Flite Women's 2017 XL Hybrid,201501,0,1.64198,32
Glove It Urban Brick Golf Towel,201501,3,0.52212,33
